AXE15ME036,MECHANICAL ENGINEERING,ME203,P,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME036,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME036,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME038,MECHANICAL ENGINEERING,MA201,P,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME038,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME038,MECHANICAL ENGINEERING,ME203,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME038,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME038,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME038,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,HS200,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,HS210,B,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,MA202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME220,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME203,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME041,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,MA201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,HS200,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,HS210,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,MA202,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME220,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME203,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME050,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME051,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME051,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME051,MECHANICAL ENGINEERING,ME220,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME051,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME051,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME051,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,MA201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,HS210,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,MA202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,ME220,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,ME203,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
